entity,type,graph
http://archive.org/download/bp2003-12-26.shnf/bp2003-12-26d1/bp2003-12-26d1t5_64kb.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/056
http://archive.org/download/guymalone2007-11-11/guymalone2007-11-11tr06_64kb.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/074
http://etree.linkedmusic.org/track/mc2000-03-15.flac16-14,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/098
http://archive.org/download/hbr2008-10-11.ccm41.flac16/hbr2008-10-11D1T04_vbr.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/085
http://etree.linkedmusic.org/track/dso2005-08-20.flac16-12,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/101
http://archive.org/download/mogwai2014-02-01.brussel.ca-11.flac16/mogwai.2014-02-01.ca-11.mastered.1644.t12.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/082
http://archive.org/download/rad1993-10-23.flac16/rads1993-10-23d1t06_vbr.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/085
http://archive.org/download/pgroove2013-04-04.flac16/pgroove2013-04-04d1t06.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/067
http://archive.org/download/graysoncapps2012-11-08.matrix.flac16/graysoncapps2012-11-08t04.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/125
http://archive.org/download/jrath2010-08-21.flac16/jrath2010-08-21d2t07.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/071
http://archive.org/download/ssun2009-12-10.aud/ssun20091210t04_vbr.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/012
http://etree.linkedmusic.org/track/asparagii2012-10-27-6,http://etree.linkedmusic.org/vocab/Track,http://etree.linkedmusic.org/data/graphs/095
http://etree.linkedmusic.org/track/mustashat2013-06-28-2,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/001
http://etree.linkedmusic.org/track/mrblotto2011-08-21-13,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/065
http://archive.org/download/rad1995-12-08.flac16/rad1995-12-08D1T11_vbr.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/135
http://etree.linkedmusic.org/track/rjb2011-09-23.mimna.matrix.flac16-6,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/005
http://etree.linkedmusic.org/track/dtb2004-09-10.flac16-10,http://etree.linkedmusic.org/vocab/Track,http://etree.linkedmusic.org/data/graphs/029
http://archive.org/download/db1999-05-01.mastered.flac/db1999-05-01-mastered-d3t04.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/097
http://etree.linkedmusic.org/track/tND2009-09-10.Schoeps-2,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/106
http://archive.org/download/gptn2012-08-23.mk4.flac16f/gptn2012-08-23d1t06.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/048
http://etree.linkedmusic.org/track/phil2008-07-05.akg451.shotguns-18,http://etree.linkedmusic.org/vocab/Track,http://etree.linkedmusic.org/data/graphs/028
http://etree.linkedmusic.org/performance/FatCats1998-05-29.flac,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/115
http://archive.org/download/pmw2008-04-19.lsd2.flac16f/pmw2008-04-19d1t09.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/118
http://etree.linkedmusic.org/track/bigsmith2010-07-09.flac-3,http://etree.linkedmusic.org/vocab/Track,http://etree.linkedmusic.org/data/graphs/105
http://etree.linkedmusic.org/performance/bloodkin1998-12-28,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/115
http://etree.linkedmusic.org/track/rwblue2004-03-17-15,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/081
http://archive.org/download/chathamcountyline2009-08-05/FjeldChatham_20090805_23_Banter_Talk_of_Butlern_with_Danko_intro_to_When_Morning_Comes.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/042
http://etree.linkedmusic.org/venue/mccoury2012-04-14.mc950.flac16,http://etree.linkedmusic.org/vocab/Venue,http://etree.linkedmusic.org/data/graphs/111
http://etree.linkedmusic.org/track/TwinCityKings2011-05-20-4,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/099
http://archive.org/download/rre2004-10-02.matrix.flac/rre2004-10-02d3t02.ogg,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/043
http://archive.org/download/dbr2002-07-20.m300.flac16/dbr2002-07-20d4t05_vbr.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/015
http://etree.linkedmusic.org/track/rockert2002-04-20-flac16-1,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/047
http://archive.org/download/moe2010-03-11.flac16/moe2010-03-11d2t04.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/077
http://etree.linkedmusic.org/track/lc2004-08-07.shnf-2,http://etree.linkedmusic.org/vocab/Track,http://etree.linkedmusic.org/data/graphs/016
http://archive.org/download/ymbfbb2011-11-18.SBD.CA14.matrix.flac16/bigfatbootyband2011.11.18track04.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/080
http://etree.linkedmusic.org/venue/vpiscis20001013,http://etree.linkedmusic.org/vocab/Venue,http://etree.linkedmusic.org/data/graphs/129
http://etree.linkedmusic.org/venue/MiZ2012-11-12/lastfm-sim,http://purl.org/ontology/similarity/Similarity,http://etree.linkedmusic.org/data/graphs/lastfmmappings
http://archive.org/download/sf2009-10-16.flac16/sf2009-10-16trk08.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/036
http://etree.linkedmusic.org/track/cj2007-10-10.aud.flac16-14,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/047
http://archive.org/download/gsph2010-11-23.Schoeps_mk22_24bit/gsph2010-11-23_mk22_2496_d2t06.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/069
http://archive.org/download/eh2004-12-29.at4051a.flac/eh2004-12-29d2t06.ogg,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/051
http://archive.org/download/moe2005-11-25.akg393.flac16/moe2005-11-25d4t05.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/058
http://archive.org/download/ymsb2006-12-30.483.4011.stevepropp.flac24/ymsb2006-12-30s2t13.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/061
http://archive.org/download/rethinkpink2012-04-20.ca14.flac16/rethinkpink2012-04-20d2t01.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/064
http://archive.org/download/guster2006-07-28.akg483.flac16/guster2006-07-28.akg483.d1t04_64kb.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/051
http://etree.linkedmusic.org/track/garaj2001-05-12.mtx.miller.110381.flac16-2,http://etree.linkedmusic.org/vocab/Track,http://etree.linkedmusic.org/data/graphs/023
http://archive.org/download/pocket2012-04-27.onstage.matrix.R26.flac16/pocket2012-04-27d2t03_ShadowDancer.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/103
http://archive.org/download/gd74-06-30.sbd.weiner.17814.sbeok.shnf/gd1974-06-30d3t06.ogg,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/081
http://archive.org/download/jmp2003-09-24.flac16/jmp2003-09-24d2t01.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/059
http://archive.org/download/bt1994-07-15.2g.flac16/bt1994-07-15d1t04.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/098
http://archive.org/download/moe2009-07-18.flac16/moe2009-07-18d2t08.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/007
http://etree.linkedmusic.org/track/ae2009-01-30.ccm4-19,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/112
http://archive.org/download/watt1999-10-28.sbd/Watt1999-10-28T03.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/064
http://results.nema.linkedmusic.org/777D06FA781255BC849BE82B670687FBB6CD17F2#assoc19,http://results.nema.linkedmusic.org/ontologies/classification#GenreAssociation,http://results.nema.linkedmusic.org/data/rdf
http://etree.linkedmusic.org/track/um2009-03-27.schoeps.flac16-13,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/121
http://etree.linkedmusic.org/track/cl2003-10-24.at853.flac16-12,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/040
http://archive.org/download/rad2002-07-26.shnf/rads02-07-26d1.shnf/rads02-07-26d1t03.shn,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/027
http://etree.linkedmusic.org/track/um2005-08-26.matrix.flac-9,http://etree.linkedmusic.org/vocab/Track,http://etree.linkedmusic.org/data/graphs/080
http://archive.org/download/gd83-10-21.sbd.harrell.8113.sbeok.shnf/gd83-10-21d2t04.ogg,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/113
http://archive.org/download/stsn2006-06-24.cw/stsn2000-06-24t03.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/060
http://etree.linkedmusic.org/track/nma2005-10-29.mg200.flac16-8,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/021
http://etree.linkedmusic.org/performance/doughty2008-03-23.flac16/mario-slfm-sim,http://purl.org/ontology/similarity/Similarity,http://etree.linkedmusic.org/data/graphs/mario
http://etree.linkedmusic.org/track/nma2006-05-18.ecm909a.flac16-16,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/031
http://etree.linkedmusic.org/track/ragbirds2009-03-14-15,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/077
http://archive.org/download/localh2001-12-18-dsbd.flac16/localh2001-12-18d2/localh2001-12-18d2t08.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/133
http://archive.org/download/tlg2011-07-15/TLG2011-07-15_MK41_set0201.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/065
http://archive.org/download/los1997-10-22.flac16/los1997-10-22d1t08.ogg,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/042
http://etree.linkedmusic.org/track/gd1991-04-28.mtx.sirmick.102932.sbeok.flac16-18,http://etree.linkedmusic.org/vocab/Track,http://etree.linkedmusic.org/data/graphs/061
http://archive.org/download/hl2008-12-12/hl2008-12-12d1t07_Hairy_Larry_and_George-Caffe_Buono_12_12_2008-talk_64kb.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/019
http://etree.linkedmusic.org/track/thc2010-04-09-26,http://etree.linkedmusic.org/vocab/Track,http://etree.linkedmusic.org/data/graphs/043
http://etree.linkedmusic.org/track/fmr2007-10-18-9,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/016
http://etree.linkedmusic.org/track/DAPP2010-06-10.flac16-2,http://etree.linkedmusic.org/vocab/Track,http://etree.linkedmusic.org/data/graphs/127
http://archive.org/download/tlg2007-03-02..flac/tlg2007-03-02d2t08.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/012
http://archive.org/download/diaw2007-12-14.flac16/diaw2007-12-14d1t04_64kb.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/033
http://archive.org/download/jisrael2007-05-04.Schoeps_mk4-cmc6/JI2007-05-04d1t02_vbr.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/048
http://archive.org/download/zero1988-11-26.flac/zero1988-11-26d2t06_64kb.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/112
http://archive.org/download/paf2008-11-07.neumann.phopely.96673.flac16/plf-11-7-8-s2t7.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/037
http://archive.org/download/paf2008-07-11.AKGC1000.101779.flac16/017-phil-2008-07-11-s2-t8-BrokedownPalace_vbr.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/024
http://archive.org/download/um2009-02-21.140v3.flacf16/um2009-02-21d1t04_vbr.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/087
http://etree.linkedmusic.org/track/Dubconscious2005-3-18.flac16-15,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/038
http://archive.org/download/gd1985-10-26.sbd.miller.33929.sbeok.flac16/gd85-10-26d2t02_64kb.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/117
http://etree.linkedmusic.org/track/mightychondria2011-04-30.H2SBD.flac16-16,http://etree.linkedmusic.org/vocab/Track,http://etree.linkedmusic.org/data/graphs/067
http://etree.linkedmusic.org/track/EN2-2004-12-18.flac16-15,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/102
http://archive.org/download/lotus2006-12-31.391.flac16/lotus2006-12-31.391.d1t05_vbr.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/111
http://archive.org/download/sc1996-07-15.shnf/sc1996-07-15t13.ogg,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/110
http://etree.linkedmusic.org/venue/gsbg2010-09-21.gsbg2010-09-21mg20matrixFlac16,http://etree.linkedmusic.org/vocab/Venue,http://etree.linkedmusic.org/data/graphs/115
http://etree.linkedmusic.org/track/thred2005-09-09-2,http://etree.linkedmusic.org/vocab/Track,http://etree.linkedmusic.org/data/graphs/082
http://archive.org/download/gd85-04-01.oade.connor.8521.sbeok.shnf/gd85-04-01d1t05_vbr.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/133
http://archive.org/download/dbt2012-12-29/dbt2012-12-29t11.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/052
http://archive.org/download/nathanmoore2008-04-07/nathanmoore2008-04-07t03.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/097
http://archive.org/download/Hexbelt2005-09-17_Chameleon_Lancaster_Pa_matrix_teac-me-120s_16_shn/hex2005-09-17_d1_t06.shn,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/037
http://etree.linkedmusic.org/track/matisyahu2008-12-06.matisyahu2008-12-06.adk-4,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/007
http://etree.linkedmusic.org/track/rre2013-09-28.akgce1.hance.flac16-14,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/011
http://etree.linkedmusic.org/track/bt1995-11-11.flac16-17,http://etree.linkedmusic.org/vocab/Track,http://etree.linkedmusic.org/data/graphs/128
http://archive.org/download/sci2000-02-03.dsbd.shnf/sci2000-02-03d3/sci2000-02-03d301.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/082
http://archive.org/download/gj2012-12-31.flac16/gj2012-12-31d1t09.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/011
http://etree.linkedmusic.org/track/hw3-1999-12-08.shnf-16,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/020
http://etree.linkedmusic.org/track/gd79-09-02.rolfe.munder.10364.sbeok.shnf-17,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/112
http://archive.org/download/DannOttemiller2012-03-03.matrix/DannOttemiller2012-03-03_matrix_d2tr10.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/128
http://archive.org/download/gd75-06-05.sbd.backus.14292.sbeok.shnf/gd1975-06-05t25.ogg,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/112
http://etree.linkedmusic.org/track/PhuncleSam2010-10-07-2,http://etree.linkedmusic.org/vocab/Track,http://etree.linkedmusic.org/data/graphs/009
http://etree.linkedmusic.org/venue/too2002-11-16.neumann-km184.suraci.97290.flac16,http://etree.linkedmusic.org/vocab/Venue,http://etree.linkedmusic.org/data/graphs/023
http://archive.org/download/willie2005-10-14.flac16/willie2005-10-14d1t01_vbr.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/097
http://etree.linkedmusic.org/track/bm2003-12-31-8,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/115
http://etree.linkedmusic.org/track/emmitt-nershi2008-05-23.mbho.flac24-8,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/031
http://dbtune.org/jamendo/signal/47384,http://www.w3.org/2000/01/rdf-schema#Resource,http://results.nema.linkedmusic.org/data/rdf
http://etree.linkedmusic.org/track/jmats2008-10-27.superlux.flac16-16,http://etree.linkedmusic.org/vocab/Track,http://etree.linkedmusic.org/data/graphs/008
http://etree.linkedmusic.org/track/themacpodz2008-09-13-10,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/085
http://etree.linkedmusic.org/track/RD2014-02-20.cmxy4v.montclair.flac16-12,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/118
http://etree.linkedmusic.org/track/mnathanson2011-07-15.Mnathanson2011-07-15.desMoines-13,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/006
http://archive.org/download/dada2013-02-07/11Rise.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/124
http://archive.org/download/JVT2013-05-01/JVT2013-05-01s2t06.mp3,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/076
http://results.nema.linkedmusic.org/8E9A3A3FEE811FA777B633AD9B468AB08C4781BC#method19,http://purl.org/ontology/similarity/AssociationMethod,http://results.nema.linkedmusic.org/data/rdf
http://archive.org/download/theloft2004-05-27/theloft2004-05-27d1t07.flac,http://purl.org/ontology/mo/AudioFile,http://etree.linkedmusic.org/data/graphs/064
http://etree.linkedmusic.org/track/gd83-01-31.sbd.miller.21265.sbeok.shnf-16,http://purl.org/ontology/mo/Performance,http://etree.linkedmusic.org/data/graphs/130
